order_line_id,order_id,order_status,date,campaign_id,customer_id,product_id,price,quantity
10760-7SWN64-3,10760-7SWN64,Delivered,2021-04-04,,10760,140,27.16,3
10861-3IZN04-1,10861-3IZN04,Delivered,2021-04-04,,10861,140,26.89,1
10117-3SFS19-3,10117-3SFS19,Delivered,2021-04-04,,10117,420,616.78,1
10760-7SWN64-2,10760-7SWN64,Delivered,2021-04-04,,10760,140,35.15,1
10834-1LSQ40-3,10834-1LSQ40,Delivered,2021-04-04,,10834,160,20.19,1
10834-1LSQ40-2,10834-1LSQ40,Delivered,2021-04-04,,10834,340,12.1,1
10732-9NNY66-1,10732-9NNY66,Delivered,2021-04-05,,10732,120,39.17,1
10963-8CLR19-2,10963-8CLR19,Delivered,2021-04-05,,10963,140,28.22,1
10457-2GQP38-1,10457-2GQP38,Delivered,2021-04-05,,10457,150,21.34,1
10963-8CLR19-1,10963-8CLR19,Delivered,2021-04-05,,10963,150,20.02,1
10457-2GQP38-2,10457-2GQP38,Delivered,2021-04-05,,10457,160,19.08,1
10774-2YPU35-1,10774-2YPU35,Returned,2021-04-05,,10774,160,17.78,1
10774-2YPU35-2,10774-2YPU35,Returned,2021-04-05,,10774,230,85.95,1
10946-2GFC57-1,10946-2GFC57,Delivered,2021-04-06,,10946,240,31.55,1
10878-1SEM29-1,10878-1SEM29,Delivered,2021-04-06,,10878,230,93.77,1
10715-7PCE94-1,10715-7PCE94,Delivered,2021-04-06,,10715,150,19.8,1
10715-7PCE94-2,10715-7PCE94,Delivered,2021-04-06,,10715,120,45.43,1
10872-1KRP69-1,10872-1KRP69,Delivered,2021-04-06,,10872,240,27.78,1
10946-2GFC57-2,10946-2GFC57,Delivered,2021-04-06,,10946,150,25.73,1
10346-5QYL79-3,10346-5QYL79,Delivered,2021-04-07,10046,10346,160,23.71,1
10346-5QYL79-1,10346-5QYL79,Delivered,2021-04-07,10046,10346,160,16.3,1
10346-5QYL79-2,10346-5QYL79,Delivered,2021-04-07,10046,10346,160,17.78,1
10533-5GGB57-1,10533-5GGB57,Delivered,2021-04-07,10046,10533,330,112.31,1
10183-1UOG37-1,10183-1UOG37,Delivered,2021-04-08,,10183,130,39.27,1
10937-9KZU21-1,10937-9KZU21,Delivered,2021-04-09,,10937,150,22.21,1
10269-4FJM11-2,10269-4FJM11,Delivered,2021-04-09,,10269,240,27.49,1
10269-4FJM11-1,10269-4FJM11,Delivered,2021-04-09,,10269,230,91.16,1
10559-3ZNB15-1,10559-3ZNB15,Delivered,2021-04-09,,10559,150,21.34,1
10937-9KZU21-2,10937-9KZU21,Delivered,2021-04-09,,10937,120,36.67,1
10269-4FJM11-4,10269-4FJM11,Delivered,2021-04-09,,10269,150,20.02,1
10269-4FJM11-3,10269-4FJM11,Delivered,2021-04-09,,10269,230,92.9,1
10086-4YGS95-2,10086-4YGS95,Delivered,2021-04-10,10046,10086,160,15,1
10015-7BHL47-1,10015-7BHL47,Delivered,2021-04-10,10046,10015,240,32.99,1
10465-6SOY69-1,10465-6SOY69,Delivered,2021-04-10,10046,10465,120,47.51,1
10086-4YGS95-1,10086-4YGS95,Delivered,2021-04-10,10046,10086,140,27.69,1
10557-3OQT68-1,10557-3OQT68,Delivered,2021-04-11,,10557,330,119.19,1
10844-3QJB15-3,10844-3QJB15,Returned,2021-04-11,,10844,120,42.51,1
10844-3QJB15-2,10844-3QJB15,Returned,2021-04-11,,10844,330,114.6,1
10844-3QJB15-1,10844-3QJB15,Returned,2021-04-11,,10844,410,223.65,1
10478-6FMB15-1,10478-6FMB15,Delivered,2021-04-12,,10478,130,36.3,1
10082-8HVC21-1,10082-8HVC21,Delivered,2021-04-12,,10082,130,33.34,1
10515-6AFJ08-1,10515-6AFJ08,Delivered,2021-04-12,,10515,230,83.35,1
10829-3FMN12-1,10829-3FMN12,Delivered,2021-04-12,,10829,110,54.11,1
10044-2KGQ94-3,10044-2KGQ94,Returned,2021-04-13,,10044,220,53.83,1
10044-2KGQ94-2,10044-2KGQ94,Returned,2021-04-13,,10044,120,42.51,1
10735-1XSL33-1,10735-1XSL33,Returned,2021-04-13,,10735,330,124.92,1
10044-2KGQ94-1,10044-2KGQ94,Returned,2021-04-13,,10044,330,124.92,1
10940-3KIQ13-3,10940-3KIQ13,Delivered,2021-04-14,,10940,150,23.53,1
10708-3DDN47-1,10708-3DDN47,Delivered,2021-04-14,,10708,160,19.26,1
10940-3KIQ13-1,10940-3KIQ13,Delivered,2021-04-14,,10940,150,21.99,1
10149-5SBG02-2,10149-5SBG02,Delivered,2021-04-14,,10149,120,40.42,1
10149-5SBG02-1,10149-5SBG02,Delivered,2021-04-14,,10149,150,18.26,1
10788-1NNX50-1,10788-1NNX50,Delivered,2021-04-14,,10788,330,111.17,1
10940-3KIQ13-2,10940-3KIQ13,Delivered,2021-04-14,,10940,410,244.95,1
10318-7XPP13-1,10318-7XPP13,Delivered,2021-04-14,,10318,340,14.01,1
10799-0KWJ69-1,10799-0KWJ69,Delivered,2021-04-15,,10799,340,11.46,1
10960-1UIX60-1,10960-1UIX60,Delivered,2021-04-15,,10960,150,25.07,2
10799-0KWJ69-2,10799-0KWJ69,Delivered,2021-04-15,,10799,150,22.43,1
10446-3MYI97-2,10446-3MYI97,Delivered,2021-04-16,,10446,140,30.62,1
10446-3MYI97-1,10446-3MYI97,Delivered,2021-04-16,,10446,160,17.97,4
10621-2WGX15-1,10621-2WGX15,Delivered,2021-04-19,,10621,150,23.53,2
10621-2WGX15-2,10621-2WGX15,Delivered,2021-04-19,,10621,330,114.6,1
10656-6KCU23-1,10656-6KCU23,Delivered,2021-04-20,,10656,240,33.57,1
10656-6KCU23-2,10656-6KCU23,Delivered,2021-04-20,,10656,130,40.38,4
10975-2ANU12-2,10975-2ANU12,Delivered,2021-04-21,,10975,130,40.75,1
10975-2ANU12-5,10975-2ANU12,Delivered,2021-04-21,,10975,340,12.22,1
10975-2ANU12-1,10975-2ANU12,Delivered,2021-04-21,,10975,140,29.29,1
10975-2ANU12-3,10975-2ANU12,Delivered,2021-04-21,,10975,120,42.92,1
10975-2ANU12-4,10975-2ANU12,Delivered,2021-04-21,,10975,140,25.03,1
10207-6TCQ38-1,10207-6TCQ38,Delivered,2021-04-21,,10207,140,29.02,1
10900-4JFD76-1,10900-4JFD76,Delivered,2021-04-22,,10900,140,26.09,1
10832-3YIL38-2,10832-3YIL38,Delivered,2021-04-22,,10832,340,11.21,2
10731-1AJT66-1,10731-1AJT66,Delivered,2021-04-22,,10731,230,95.5,1
10731-1AJT66-2,10731-1AJT66,Delivered,2021-04-22,,10731,160,18.15,1
10832-3YIL38-1,10832-3YIL38,Delivered,2021-04-22,,10832,140,30.62,4
10564-0MPB76-1,10564-0MPB76,Delivered,2021-04-24,,10564,140,27.16,1
10809-3DBN72-1,10809-3DBN72,Delivered,2021-04-24,,10809,150,20.9,1
10979-2YQM13-2,10979-2YQM13,Delivered,2021-04-24,,10979,130,30.01,1
10424-5GTR79-1,10424-5GTR79,Delivered,2021-04-24,,10424,140,27.69,1
10979-2YQM13-1,10979-2YQM13,Delivered,2021-04-24,,10979,140,29.02,1
10564-0MPB76-2,10564-0MPB76,Delivered,2021-04-24,,10564,210,121.55,1
10809-3DBN72-2,10809-3DBN72,Delivered,2021-04-24,,10809,130,35.56,4
10418-4NWG46-1,10418-4NWG46,Delivered,2021-04-26,,10418,330,115.75,1
10894-9QQD41-1,10894-9QQD41,Returned,2021-04-26,,10894,330,124.92,1
10894-9QQD41-2,10894-9QQD41,Returned,2021-04-26,,10894,330,83.66,1
10633-4RBG27-1,10633-4RBG27,Delivered,2021-04-26,,10633,140,26.63,1
10751-9LUS54-2,10751-9LUS54,Delivered,2021-04-28,,10751,130,37.78,1
10751-9LUS54-1,10751-9LUS54,Delivered,2021-04-28,,10751,330,111.17,1
10994-0JMF58-6,10994-0JMF58,Delivered,2021-04-29,,10994,160,23.71,1
10994-0JMF58-1,10994-0JMF58,Delivered,2021-04-29,,10994,160,17.41,1
10364-8PBE98-1,10364-8PBE98,Delivered,2021-04-29,,10364,240,32.12,1
10994-0JMF58-2,10994-0JMF58,Delivered,2021-04-29,,10994,330,103.14,1
10364-8PBE98-2,10364-8PBE98,Delivered,2021-04-29,,10364,230,91.16,1
10994-0JMF58-3,10994-0JMF58,Delivered,2021-04-29,,10994,130,38.53,2
10994-0JMF58-4,10994-0JMF58,Delivered,2021-04-29,,10994,140,29.55,1
10994-0JMF58-5,10994-0JMF58,Delivered,2021-04-29,,10994,120,43.34,1
10392-2KUF61-2,10392-2KUF61,Delivered,2021-04-30,,10392,410,231.64,1
10392-2KUF61-5,10392-2KUF61,Delivered,2021-04-30,,10392,130,34.45,1
10732-1WVW24-1,10732-1WVW24,Delivered,2021-04-30,,10732,340,13.12,1
10392-2KUF61-3,10392-2KUF61,Delivered,2021-04-30,,10392,230,86.82,1
10392-2KUF61-4,10392-2KUF61,Delivered,2021-04-30,,10392,140,30.35,1
10253-3SIK90-2,10253-3SIK90,Delivered,2021-04-30,,10253,410,274.24,1
10392-2KUF61-6,10392-2KUF61,Delivered,2021-04-30,,10392,150,20.9,1
10964-9FQW04-1,10964-9FQW04,Delivered,2021-04-30,,10964,160,17.78,1
10392-2KUF61-1,10392-2KUF61,Delivered,2021-04-30,,10392,160,19.82,1
10392-2KUF61-7,10392-2KUF61,Delivered,2021-04-30,,10392,140,25.83,1
10253-3SIK90-1,10253-3SIK90,Delivered,2021-04-30,,10253,150,22.43,1
10267-6MPH10-1,10267-6MPH10,Delivered,2021-05-01,,10267,130,32.97,1
10671-1DKT50-2,10671-1DKT50,Delivered,2021-05-01,,10671,160,17.41,1
10897-4FPW46-1,10897-4FPW46,Delivered,2021-05-01,,10897,130,37.78,1
10671-1DKT50-1,10671-1DKT50,Delivered,2021-05-01,,10671,240,32.41,4
10671-1DKT50-3,10671-1DKT50,Delivered,2021-05-01,,10671,150,20.02,1
10671-1DKT50-6,10671-1DKT50,Delivered,2021-05-01,,10671,320,68.76,1
10671-1DKT50-4,10671-1DKT50,Delivered,2021-05-01,,10671,120,36.67,1
10671-1DKT50-5,10671-1DKT50,Delivered,2021-05-01,,10671,330,110.02,1
10267-6MPH10-2,10267-6MPH10,Delivered,2021-05-01,,10267,150,20.24,2
10336-9ETL06-1,10336-9ETL06,Delivered,2021-05-04,,10336,160,17.23,1
10353-3ITJ91-2,10353-3ITJ91,Delivered,2021-05-04,,10353,130,42.23,1
10353-3ITJ91-1,10353-3ITJ91,Delivered,2021-05-04,,10353,240,28.65,1
10336-9ETL06-2,10336-9ETL06,Delivered,2021-05-04,,10336,220,49.78,1
10767-4FMK72-1,10767-4FMK72,Delivered,2021-05-05,,10767,240,26.34,1
10569-0KFY89-1,10569-0KFY89,Canceled,2021-05-05,10047,10569,130,38.9,1
10767-4FMK72-2,10767-4FMK72,Delivered,2021-05-05,,10767,140,22.37,1
10142-4FYE39-3,10142-4FYE39,Delivered,2021-05-07,,10142,230,96.37,2
10142-4FYE39-1,10142-4FYE39,Delivered,2021-05-07,,10142,150,23.09,1
10142-4FYE39-2,10142-4FYE39,Delivered,2021-05-07,,10142,210,108.82,1
10552-3ISD28-1,10552-3ISD28,Canceled,2021-05-08,,10552,340,13.63,1
10552-3ISD28-2,10552-3ISD28,Canceled,2021-05-08,,10552,120,44.17,1
10684-3OTX25-1,10684-3OTX25,Delivered,2021-05-08,10047,10684,330,113.46,1
10552-3ISD28-3,10552-3ISD28,Canceled,2021-05-08,,10552,140,29.82,1
10468-1EVE45-1,10468-1EVE45,Delivered,2021-05-08,10047,10468,150,23.31,1
10241-6FFD78-1,10241-6FFD78,Delivered,2021-05-09,10047,10241,240,25.76,3
10936-3VOA74-1,10936-3VOA74,Delivered,2021-05-10,10047,10936,150,21.99,4
10474-5XFK64-1,10474-5XFK64,Delivered,2021-05-10,,10474,320,77.17,1
10385-1DWM99-1,10385-1DWM99,Delivered,2021-05-10,,10385,130,33.34,1
10929-6VUB01-6,10929-6VUB01,Delivered,2021-05-11,,10929,140,25.03,4
10929-6VUB01-2,10929-6VUB01,Delivered,2021-05-11,,10929,220,59.62,1
10929-6VUB01-1,10929-6VUB01,Delivered,2021-05-11,,10929,210,91.45,1
10822-0VOV01-2,10822-0VOV01,Delivered,2021-05-11,,10822,160,17.41,1
10822-0VOV01-1,10822-0VOV01,Delivered,2021-05-11,,10822,230,87.69,1
10929-6VUB01-4,10929-6VUB01,Delivered,2021-05-11,,10929,230,83.35,1
10929-6VUB01-5,10929-6VUB01,Delivered,2021-05-11,,10929,130,38.9,1
10929-6VUB01-3,10929-6VUB01,Delivered,2021-05-11,,10929,240,30.68,1
10416-3ESH75-1,10416-3ESH75,Delivered,2021-05-12,10047,10416,240,29.81,1
10416-3ESH75-2,10416-3ESH75,Delivered,2021-05-12,10047,10416,130,30.75,1
10428-8KQD27-2,10428-8KQD27,Delivered,2021-05-13,,10428,160,21.3,1
10428-8KQD27-1,10428-8KQD27,Delivered,2021-05-13,,10428,240,29.81,2
10593-5CQH94-1,10593-5CQH94,Delivered,2021-05-13,,10593,330,137.53,1
10504-5XUN28-1,10504-5XUN28,Returned,2021-05-13,,10504,330,115.75,1
10504-5XUN28-2,10504-5XUN28,Returned,2021-05-13,,10504,130,37.04,1
10580-8BZV43-1,10580-8BZV43,Delivered,2021-05-13,10047,10580,230,88.56,1
10985-9NYA68-1,10985-9NYA68,Delivered,2021-05-13,10047,10985,120,37.92,1
10428-8KQD27-3,10428-8KQD27,Delivered,2021-05-13,,10428,320,72.58,1
10504-5XUN28-3,10504-5XUN28,Returned,2021-05-13,,10504,160,21.67,1
10445-5PPP40-1,10445-5PPP40,Delivered,2021-05-13,,10445,160,17.97,1
10805-0STN70-4,10805-0STN70,Delivered,2021-05-15,,10805,220,65.98,1
10805-0STN70-1,10805-0STN70,Delivered,2021-05-15,,10805,150,22.21,1
10805-0STN70-2,10805-0STN70,Delivered,2021-05-15,,10805,160,19.45,1
10805-0STN70-3,10805-0STN70,Delivered,2021-05-15,,10805,160,18.89,1
10117-3ZUV87-3,10117-3ZUV87,Delivered,2021-05-16,,10117,150,22.87,1
10117-3ZUV87-5,10117-3ZUV87,Delivered,2021-05-16,,10117,220,42.25,1
10281-1TYR62-1,10281-1TYR62,Delivered,2021-05-16,,10281,240,23.15,1
10281-1TYR62-3,10281-1TYR62,Delivered,2021-05-16,,10281,150,21.77,1
10117-3ZUV87-2,10117-3ZUV87,Delivered,2021-05-16,,10117,310,37.82,1
10281-1TYR62-2,10281-1TYR62,Delivered,2021-05-16,,10281,240,29.52,1
10117-3ZUV87-1,10117-3ZUV87,Delivered,2021-05-16,,10117,310,28.65,1
10281-1TYR62-4,10281-1TYR62,Delivered,2021-05-16,,10281,340,14.39,1
10117-3ZUV87-4,10117-3ZUV87,Delivered,2021-05-16,,10117,160,15.93,1
10580-9CNK71-1,10580-9CNK71,Delivered,2021-05-20,,10580,240,30.39,1
10580-9CNK71-4,10580-9CNK71,Delivered,2021-05-20,,10580,330,123.77,1
10580-9CNK71-3,10580-9CNK71,Delivered,2021-05-20,,10580,110,52.21,1
10580-9CNK71-2,10580-9CNK71,Delivered,2021-05-20,,10580,330,124.92,1
10332-7XCP80-3,10332-7XCP80,Delivered,2021-05-21,,10332,110,46.51,1
10332-7XCP80-1,10332-7XCP80,Delivered,2021-05-21,,10332,230,87.69,1
10332-7XCP80-5,10332-7XCP80,Delivered,2021-05-21,,10332,150,18.92,1
10999-4AST95-1,10999-4AST95,Delivered,2021-05-21,10048,10999,150,24.63,1
10999-4AST95-2,10999-4AST95,Delivered,2021-05-21,10048,10999,310,39.73,4
10332-7XCP80-4,10332-7XCP80,Delivered,2021-05-21,,10332,160,17.97,1
10332-7XCP80-2,10332-7XCP80,Delivered,2021-05-21,,10332,330,91.68,1
10902-0XTG18-2,10902-0XTG18,Delivered,2021-05-22,10048,10902,160,15,1
10902-0XTG18-1,10902-0XTG18,Delivered,2021-05-22,10048,10902,160,21.12,1
10077-0UAV57-1,10077-0UAV57,Delivered,2021-05-22,,10077,330,106.58,1
10353-3HZA40-1,10353-3HZA40,Delivered,2021-05-23,10048,10353,160,15.93,1
10067-2FAB66-1,10067-2FAB66,Delivered,2021-05-24,,10067,150,20.46,1
10958-4MAO44-2,10958-4MAO44,Delivered,2021-05-24,,10958,320,61.12,3
10958-4MAO44-3,10958-4MAO44,Delivered,2021-05-24,,10958,240,28.36,1
10958-4MAO44-4,10958-4MAO44,Delivered,2021-05-24,,10958,230,80.74,1
10958-4MAO44-1,10958-4MAO44,Delivered,2021-05-24,,10958,330,104.29,1
10873-2QVB22-1,10873-2QVB22,Delivered,2021-05-25,,10873,130,37.41,1
10873-2QVB22-5,10873-2QVB22,Delivered,2021-05-25,,10873,120,42.09,1
10873-2QVB22-4,10873-2QVB22,Delivered,2021-05-25,,10873,140,28.76,1
10873-2QVB22-3,10873-2QVB22,Delivered,2021-05-25,,10873,120,32.92,1
10421-2OAW68-1,10421-2OAW68,Delivered,2021-05-25,,10421,130,36.3,1
10840-6XIN98-2,10840-6XIN98,Delivered,2021-05-25,,10840,310,40.88,1
10873-2QVB22-2,10873-2QVB22,Delivered,2021-05-25,,10873,160,20.37,1
10840-6XIN98-1,10840-6XIN98,Delivered,2021-05-25,,10840,150,25.29,1
10627-5RTU37-1,10627-5RTU37,Delivered,2021-05-25,,10627,160,20.19,1
10371-0ENS39-1,10371-0ENS39,Delivered,2021-05-26,,10371,160,16.86,1
10818-6IJW55-1,10818-6IJW55,Delivered,2021-05-26,,10818,160,16.86,1
10822-2IGS69-1,10822-2IGS69,Canceled,2021-05-26,,10822,150,20.02,1
10818-6IJW55-2,10818-6IJW55,Delivered,2021-05-26,,10818,140,25.29,1
10371-0ENS39-2,10371-0ENS39,Delivered,2021-05-26,,10371,130,40.38,1
10071-9IEL74-1,10071-9IEL74,Delivered,2021-05-26,,10071,210,130.81,1
10533-7VCR75-1,10533-7VCR75,Delivered,2021-05-27,,10533,330,118.04,1
10533-7VCR75-2,10533-7VCR75,Delivered,2021-05-27,,10533,160,20.37,1
10533-7VCR75-3,10533-7VCR75,Delivered,2021-05-27,,10533,140,25.83,2
10804-9HPB15-1,10804-9HPB15,Delivered,2021-05-28,,10804,110,41.77,1
10810-5QOM31-2,10810-5QOM31,Delivered,2021-05-29,,10810,210,123.87,1
10191-0NBB80-1,10191-0NBB80,Delivered,2021-05-29,,10191,120,40.84,1
10810-5QOM31-1,10810-5QOM31,Delivered,2021-05-29,,10810,160,18.52,1
10810-5QOM31-3,10810-5QOM31,Delivered,2021-05-29,,10810,150,18.92,1
10341-7KCY88-1,10341-7KCY88,Delivered,2021-05-30,,10341,140,23.96,1
10283-9UBZ14-4,10283-9UBZ14,Delivered,2021-05-30,,10283,140,30.62,1
10283-9UBZ14-3,10283-9UBZ14,Delivered,2021-05-30,,10283,150,16.72,1
10283-9UBZ14-1,10283-9UBZ14,Delivered,2021-05-30,,10283,140,23.16,3
10896-9FSH19-1,10896-9FSH19,Delivered,2021-05-30,,10896,340,11.97,1
10341-7KCY88-4,10341-7KCY88,Delivered,2021-05-30,,10341,240,30.68,1
10896-9FSH19-2,10896-9FSH19,Delivered,2021-05-30,,10896,340,14.13,1
10283-9UBZ14-5,10283-9UBZ14,Delivered,2021-05-30,,10283,130,33.34,1
10341-7KCY88-2,10341-7KCY88,Delivered,2021-05-30,,10341,160,18.52,1
10341-7KCY88-3,10341-7KCY88,Delivered,2021-05-30,,10341,220,56.72,1
10283-9UBZ14-2,10283-9UBZ14,Delivered,2021-05-30,,10283,430,733.47,1
10009-9TPC78-1,10009-9TPC78,Delivered,2021-05-31,,10009,160,17.6,1
10859-8ISM51-1,10859-8ISM51,Delivered,2021-06-01,,10859,230,85.95,1
10553-5PAT65-2,10553-5PAT65,Returned,2021-06-01,,10553,240,29.23,1
10859-8ISM51-2,10859-8ISM51,Delivered,2021-06-01,,10859,160,15.56,1
10859-8ISM51-3,10859-8ISM51,Delivered,2021-06-01,,10859,130,42.23,1
10831-6CFN30-1,10831-6CFN30,Delivered,2021-06-01,,10831,150,23.97,4
10553-5PAT65-1,10553-5PAT65,Returned,2021-06-01,,10553,230,93.77,4
10678-8ORC53-1,10678-8ORC53,Delivered,2021-06-01,,10678,240,30.97,1
10125-1OST18-2,10125-1OST18,Delivered,2021-06-02,,10125,430,858.49,4
10125-1OST18-1,10125-1OST18,Delivered,2021-06-02,,10125,230,80.74,1
10125-1OST18-3,10125-1OST18,Delivered,2021-06-02,,10125,440,1906.61,1
10291-5NUR50-1,10291-5NUR50,Delivered,2021-06-02,,10291,240,27.78,1
10415-3BDR94-1,10415-3BDR94,Delivered,2021-06-03,,10415,240,25.76,1
10415-3BDR94-2,10415-3BDR94,Delivered,2021-06-03,,10415,430,900.17,1
10097-6YQC42-1,10097-6YQC42,Delivered,2021-06-03,,10097,140,23.7,1
10449-6GKZ75-1,10449-6GKZ75,Delivered,2021-06-04,,10449,160,18.34,1
10837-5EXC65-1,10837-5EXC65,Delivered,2021-06-04,,10837,340,14.9,1
10538-6UMG82-1,10538-6UMG82,Delivered,2021-06-04,,10538,130,35.93,1
10992-8QXQ32-1,10992-8QXQ32,Delivered,2021-06-04,,10992,150,20.68,1
10449-6GKZ75-2,10449-6GKZ75,Delivered,2021-06-04,,10449,150,20.46,4
10674-7WPT50-1,10674-7WPT50,Delivered,2021-06-05,,10674,230,100.71,1
10674-7WPT50-2,10674-7WPT50,Delivered,2021-06-05,,10674,220,66.56,1
10735-3MNS37-2,10735-3MNS37,Delivered,2021-06-06,,10735,160,17.04,1
10593-1VFJ15-5,10593-1VFJ15,Delivered,2021-06-06,,10593,110,49.36,1
10593-1VFJ15-2,10593-1VFJ15,Delivered,2021-06-06,,10593,150,20.24,1
10916-0LFJ68-1,10916-0LFJ68,Returned,2021-06-06,,10916,110,47.46,1
10735-3MNS37-3,10735-3MNS37,Delivered,2021-06-06,,10735,240,28.07,1
10593-1VFJ15-3,10593-1VFJ15,Delivered,2021-06-06,,10593,320,76.4,1
10735-3MNS37-1,10735-3MNS37,Delivered,2021-06-06,,10735,430,808.49,1
10593-1VFJ15-1,10593-1VFJ15,Delivered,2021-06-06,,10593,430,866.83,1
10593-1VFJ15-4,10593-1VFJ15,Delivered,2021-06-06,,10593,130,35.56,1
10916-0LFJ68-2,10916-0LFJ68,Returned,2021-06-06,,10916,440,1609.68,1
10670-2HXJ90-1,10670-2HXJ90,Delivered,2021-06-07,,10670,440,1687.82,3
10670-2HXJ90-2,10670-2HXJ90,Delivered,2021-06-07,,10670,140,23.96,1
10365-2AQV99-1,10365-2AQV99,Delivered,2021-06-07,,10365,330,102,1
10365-2AQV99-2,10365-2AQV99,Delivered,2021-06-07,,10365,230,84.22,1
10267-0GNP75-2,10267-0GNP75,Delivered,2021-06-08,,10267,140,28.22,2
10267-0GNP75-1,10267-0GNP75,Delivered,2021-06-08,,10267,220,59.04,1
10924-4CPV95-1,10924-4CPV95,Delivered,2021-06-08,,10924,140,24.23,1
10483-4GCO19-1,10483-4GCO19,Canceled,2021-06-09,10049,10483,240,35.89,1
10847-9RUG98-1,10847-9RUG98,Delivered,2021-06-11,,10847,120,41.26,1
10847-9RUG98-2,10847-9RUG98,Delivered,2021-06-11,,10847,110,48.41,1
10388-0KJZ09-1,10388-0KJZ09,Delivered,2021-06-11,10049,10388,430,691.8,1
10914-0THY52-1,10914-0THY52,Delivered,2021-06-11,,10914,120,39.59,1
10192-0GAZ43-1,10192-0GAZ43,Delivered,2021-06-12,,10192,150,25.95,1
10469-9DNR18-2,10469-9DNR18,Delivered,2021-06-13,10049,10469,140,27.69,1
10469-9DNR18-1,10469-9DNR18,Delivered,2021-06-13,10049,10469,150,22.65,1
10652-0PUI84-1,10652-0PUI84,Delivered,2021-06-13,10049,10652,150,25.29,2
10865-3IHT48-1,10865-3IHT48,Returned,2021-06-14,10049,10865,130,39.64,1
10288-4ALO05-1,10288-4ALO05,Returned,2021-06-14,10049,10288,160,17.78,1
10982-2NHQ95-1,10982-2NHQ95,Delivered,2021-06-15,10049,10982,230,79.88,1
10025-1EDF45-3,10025-1EDF45,Delivered,2021-06-15,,10025,220,51.51,1
10025-1EDF45-1,10025-1EDF45,Delivered,2021-06-15,,10025,130,37.78,1
10025-1EDF45-2,10025-1EDF45,Delivered,2021-06-15,,10025,340,14.13,1
10319-9CKK53-1,10319-9CKK53,Delivered,2021-06-20,,10319,330,111.17,1
10163-7RUN06-1,10163-7RUN06,Delivered,2021-06-20,10049,10163,230,95.5,1
10884-0WJM44-1,10884-0WJM44,Delivered,2021-06-20,,10884,160,21.49,1
10884-0WJM44-2,10884-0WJM44,Delivered,2021-06-20,,10884,340,12.99,1
10512-3SIM61-1,10512-3SIM61,Delivered,2021-06-21,,10512,240,30.1,1
10270-7IRF83-1,10270-7IRF83,Delivered,2021-06-21,10049,10270,340,11.84,1
10512-3SIM61-2,10512-3SIM61,Delivered,2021-06-21,,10512,160,17.23,1
10270-7IRF83-2,10270-7IRF83,Delivered,2021-06-21,10049,10270,230,88.56,1
10405-1KXA00-1,10405-1KXA00,Returned,2021-06-22,,10405,160,20,1
10587-6XQW03-2,10587-6XQW03,Canceled,2021-06-22,,10587,160,19.63,1
10587-6XQW03-1,10587-6XQW03,Canceled,2021-06-22,,10587,310,29.42,1
10885-5WHG19-1,10885-5WHG19,Returned,2021-06-22,10049,10885,240,28.07,1
10587-6XQW03-3,10587-6XQW03,Canceled,2021-06-22,,10587,230,90.29,1
10927-1FAV71-1,10927-1FAV71,Returned,2021-06-22,10049,10927,230,79.01,4
10745-2EVH37-2,10745-2EVH37,Delivered,2021-06-23,,10745,130,38.53,1
10745-2EVH37-1,10745-2EVH37,Delivered,2021-06-23,,10745,150,22.65,1
10155-3CZJ62-1,10155-3CZJ62,Delivered,2021-06-23,10049,10155,160,22.97,1
10930-9LCE29-1,10930-9LCE29,Delivered,2021-06-24,,10930,150,20.9,1
10163-7LXV80-1,10163-7LXV80,Delivered,2021-06-24,,10163,120,43.34,1
10068-9ELO40-1,10068-9ELO40,Returned,2021-06-24,,10068,160,18.89,1
10130-1SSH36-2,10130-1SSH36,Delivered,2021-06-24,,10130,330,111.17,1
10130-1SSH36-1,10130-1SSH36,Delivered,2021-06-24,,10130,140,26.36,1
10387-0CQO35-1,10387-0CQO35,Delivered,2021-06-25,,10387,140,29.29,1
10523-5KPX63-2,10523-5KPX63,Delivered,2021-06-25,,10523,240,30.39,2
10523-5KPX63-1,10523-5KPX63,Delivered,2021-06-25,,10523,140,26.63,1
10184-0HAJ73-2,10184-0HAJ73,Delivered,2021-06-26,,10184,140,26.63,1
10184-0HAJ73-1,10184-0HAJ73,Delivered,2021-06-26,,10184,330,122.63,2
10639-0XUC35-3,10639-0XUC35,Delivered,2021-06-26,,10639,230,88.56,1
10639-0XUC35-1,10639-0XUC35,Delivered,2021-06-26,,10639,340,12.73,1
10619-6WMJ53-1,10619-6WMJ53,Delivered,2021-06-26,,10619,160,20.19,2
10639-0XUC35-2,10639-0XUC35,Delivered,2021-06-26,,10639,140,26.89,2
10349-1SDR57-1,10349-1SDR57,Canceled,2021-06-26,,10349,140,27.69,1
10083-7QXN00-1,10083-7QXN00,Delivered,2021-06-26,,10083,240,28.94,1
10693-6KRD46-4,10693-6KRD46,Delivered,2021-06-27,,10693,130,42.23,1
10238-7IOU97-1,10238-7IOU97,Delivered,2021-06-27,,10238,160,20.74,1
10693-6KRD46-1,10693-6KRD46,Delivered,2021-06-27,,10693,340,12.73,1
10693-6KRD46-2,10693-6KRD46,Delivered,2021-06-27,,10693,160,18.52,1
10693-6KRD46-3,10693-6KRD46,Delivered,2021-06-27,,10693,240,26.63,1
